Preco_Seguro,Modelo,Ano,Categoria,Volume_Motor,Quilometragem,Cilindros,Cor,Airbag
10697,CRUZE,2012,SEDAN,18,165392,4.0,BRANCO,4
12544,CRUZE,2014,SEDAN,18,87685,4.0,AZUL,0
6429,CRUZE,2009,SEDAN,2,66287,4.0,PRETO,4
13877,CRUZE,2013,SEDAN,18,125874,4.0,BRANCO,4
17562,CRUZE,2019,HATCHBACK,14,13,4.0,PRETO,8
8311,CRUZE,2018,SEDAN,14,65738,4.0,VERMELHO,12
6115,CRUZE,2010,SEDAN,18,63223,4.0,PRATA,4
14856,CRUZE,2014,SEDAN,2,123850,4.0,AZUL,4
6743,CRUZE,2009,SEDAN,2,64274,4.0,PRETO,4
10349,CRUZE,2009,SEDAN,18,53000,4.0,CINZA,12
12544,CRUZE,2016,SEDAN,14,119709,4.0,CINZA,0
16599,CRUZE,2012,SEDAN,2,101275,4.0,BRANCO,4
13150,CRUZE,2011,SEDAN,2,211514,4.0,PRETO,4
5328,CRUZE,2010,SEDAN,18,41253,4.0,VERMELHO ESCURO,4
10976,CRUZE,2013,SEDAN,18,88000,4.0,BRANCO,6
16010,CRUZE,2014,SEDAN,14,121122,4.0,BRANCO,4
11290,CRUZE,2017,SEDAN,14,148800,4.0,VERMELHO,12
13172,CRUZE,2016,SEDAN,14,143000,4.0,AZUL,12
7213,CRUZE,2009,SEDAN,2,71112,4.0,PRETO,4
5645,CRUZE,2009,SEDAN,16,110000,4.0,PRATA,4
11917,CRUZE,2014,SEDAN,14,120000,4.0,PRETO,4
7213,CRUZE,2009,SEDAN,18,133457,4.0,BRANCO,4
11000,CRUZE,2011,SEDAN,14,161318,4.0,VERMELHO ESCURO,12
17249,CRUZE,2017,SEDAN,14,65600,4.0,PRETO,14
14834,CRUZE,2012,SEDAN,18,158223,4.0,BRANCO,4
1019,CRUZE,2011,SEDAN,14,143502,4.0,AZUL,12
1568,CRUZE,2018,SEDAN,14,95219,4.0,PRETO,12
13987,CRUZE,2013,SEDAN,2,184124,4.0,PRETO,4
14113,CRUZE,2012,SEDAN,14,100280,4.0,BRANCO,8
12777,CRUZE,2011,SEDAN,16,167776,4.0,PRATA,4
15577,CRUZE,2014,SEDAN,2,77192,4.0,PRATA,4
3293,CRUZE,2019,SEDAN,14,20040,4.0,PRATA,12
15367,CRUZE,2012,SEDAN,14,61100,4.0,VERMELHO,12
10976,CRUZE,2015,SEDAN,14,76800,4.0,PRETO,10
10976,CRUZE,2011,SEDAN,14,131200,4.0,VERMELHO,6
14113,CRUZE,2012,SEDAN,14,96287,4.0,PRETO,12
12544,CRUZE,2016,SEDAN,14,105941,4.0,VERMELHO,0
11500,CRUZE,2013,SEDAN,14,170451,4.0,MARROM,12
6752,CRUZE,2009,SEDAN,2,74830,4.0,PRETO,4
4234,CRUZE,2012,SEDAN,18,114776,4.0,PRETO,12
15681,CRUZE,2015,SEDAN,14,20800,4.0,PRETO,6
14113,CRUZE,2013,SEDAN,14,184000,4.0,BRANCO,8
21953,CRUZE,2015,SEDAN,14,60800,4.0,PRATA,12
8624,CRUZE,2011,SEDAN,2,57857,4.0,VERMELHO,4
19444,CRUZE,2016,SEDAN,14,61760,4.0,MARROM,10
14113,CRUZE,2011,SEDAN,18,98580,4.0,AZUL,9
5175,CRUZE,2010,SEDAN,16,91500,4.0,BRANCO,4
6743,CRUZE,2010,SEDAN,18,50221,4.0,BRANCO,4
16041,CRUZE,2013,SEDAN,18,122555,4.0,PRETO,4
13172,CRUZE,2012,SEDAN,14,95000,4.0,PRATA,12
11760,CRUZE,2018,SEDAN,14,43658,4.0,CINZA,12
14884,CRUZE,2011,SEDAN,2,162001,4.0,BRANCO,4
14113,CRUZE,2012,SEDAN,14,104000,4.0,PRATA,12
11992,CRUZE,2012,SEDAN,2,227073,4.0,CINZA,4
15681,CRUZE,2012,SEDAN,14,140000,4.0,VERMELHO ESCURO,8
15681,CRUZE,2012,SEDAN,14,140000,4.0,VERMELHO ESCURO,8
12858,CRUZE,2012,SEDAN,14,122488,4.0,DOURADO,16
6272,CRUZE,2009,SEDAN,16,49232,4.0,PRATA,4
16766,CRUZE,2012,SEDAN,2,90815,4.0,BRANCO,4
9832,CRUZE,2011,SEDAN,2,169875,4.0,BRANCO,4
10036,CRUZE,2012,SEDAN,14,148000,4.0,CINZA,10
20385,CRUZE,2016,SEDAN,14,47543,4.0,AZUL CLARO,12
1882,CRUZE,2017,SEDAN,14,119352,4.0,PRETO,12
3136,CRUZE,2014,SEDAN,14,156992,4.0,PRETO,12
20385,CRUZE,2017,SEDAN,14,64000,4.0,BRANCO,12
11412,CRUZE,2011,SEDAN,18,107271,4.0,CINZA,4
12231,CRUZE,2013,SEDAN,14,112000,4.0,VERMELHO,12
17249,CRUZE,2012,SEDAN,14,122000,4.0,BRANCO,6
16308,CRUZE,2015,SEDAN,14,104000,4.0,AZUL,10
18817,CRUZE,2016,SEDAN,14,103000,4.0,PRETO,12
19757,CRUZE,2016,SEDAN,14,58000,4.0,PRETO,16
1882,CRUZE,2017,SEDAN,14,119352,4.0,PRETO,12
9000,CRUZE,2013,SEDAN,14,89000,4.0,PRETO,8
18817,CRUZE,2016,SEDAN,14,91440,4.0,PRATA,12
11290,CRUZE,2014,SEDAN,14,126000,8.0,PRATA,6
8781,CRUZE,2009,SEDAN,16,75367,4.0,PRATA,4
17000,CRUZE,2015,SEDAN,14,89000,4.0,PRETO,10
11563,CRUZE,2011,SEDAN,18,171960,4.0,BRANCO,4
12231,CRUZE,2010,SEDAN,14,119000,6.0,BRANCO,16
17249,CRUZE,2015,SEDAN,14,72126,4.0,MARROM,8
21012,CRUZE,2017,HATCHBACK,14,66000,4.0,PRATA,8
15053,CRUZE,2018,SEDAN,14,0,4.0,PRETO,0
16041,CRUZE,2012,SEDAN,18,83721,4.0,BRANCO,4
19757,CRUZE,2016,SEDAN,14,65600,4.0,PRETO,10
7840,CRUZE,2009,SEDAN,16,52546,4.0,PRETO,4
5175,CRUZE,2009,SEDAN,16,177839,4.0,BRANCO,4
17405,CRUZE,2017,SEDAN,14,44800,4.0,PRATA,12
13589,CRUZE,2014,SEDAN,2,167691,4.0,PRATA,4
7527,CRUZE,2014,SEDAN,18,152000,4.0,BRANCO,8
20385,CRUZE,2016,SEDAN,14,35500,4.0,MARROM,8
9829,CRUZE,2011,SEDAN,18,164787,4.0,PRETO,4
18948,CRUZE,2012,SEDAN,18,61000,4.0,CINZA,4
6241,CRUZE,2010,SEDAN,2,67490,4.0,CINZA,4
15681,CRUZE,2017,SEDAN,14,107637,4.0,PRETO,0
15423,CRUZE,2012,SEDAN,16,130412,4.0,PRETO,4
16289,ORLANDO,2012,JEEP,2,172000,4.0,CINZA,4
14426,ORLANDO,2012,JEEP,2,132036,4.0,BRANCO,4
13564,ORLANDO,2012,JEEP,2,228570,4.0,CINZA,4
11917,ORLANDO,2012,JEEP,2,79749,4.0,PRATA,4
22825,ORLANDO,2012,JEEP,2,137433,4.0,BRANCO,4
23994,ORLANDO,2016,JEEP,16,125774,4.0,BRANCO,4
16778,ORLANDO,2015,JEEP,2,33333,4.0,CINZA,4
20846,ORLANDO,2016,JEEP,16,148101,4.0,CINZA,4
14294,ORLANDO,2012,JEEP,2,258076,4.0,BRANCO,4
17942,ORLANDO,2013,JEEP,2,143743,4.0,BRANCO,4
10672,ORLANDO,2013,JEEP,2,71338,4.0,PRATA,4
36197,ORLANDO,2017,JEEP,16,65124,4.0,CINZA,4
18346,ORLANDO,2015,JEEP,2,31880,4.0,PRETO,4
20005,ORLANDO,2012,JEEP,2,163000,4.0,CINZA,4
26096,ORLANDO,2016,JEEP,2,121940,4.0,BRANCO,4
22649,ORLANDO,2012,JEEP,2,129760,4.0,CINZA,4
36166,ORLANDO,2017,JEEP,16,71400,4.0,PRATA,4
16621,ORLANDO,2012,JEEP,2,198000,4.0,PRATA,4
28059,ORLANDO,2014,JEEP,2,73650,4.0,PRATA,4
22266,ORLANDO,2017,JEEP,2,48432,4.0,PRETO,4
27093,ORLANDO,2016,JEEP,16,51287,4.0,CINZA,4
23207,ORLANDO,2012,JEEP,2,132043,4.0,BRANCO,4
20814,ORLANDO,2013,JEEP,2,151522,4.0,PRATA,4
22063,ORLANDO,2012,JEEP,2,110297,4.0,CINZA,4
21796,ORLANDO,2015,JEEP,2,28633,4.0,PRETO,4
13956,ORLANDO,2015,JEEP,2,34328,4.0,CINZA,4
47408,ORLANDO,2018,JEEP,2,33000,4.0,PRATA,4
32393,ORLANDO,2016,JEEP,16,59191,4.0,BRANCO,4
18660,ORLANDO,2016,JEEP,2,29703,4.0,BRANCO,4
29087,ORLANDO,2016,JEEP,16,50509,4.0,CINZA,4
15125,ORLANDO,2012,JEEP,2,201892,4.0,CINZA,4
21796,ORLANDO,2017,JEEP,2,27992,4.0,PRATA,4
23994,ORLANDO,2016,JEEP,16,126104,4.0,BRANCO,4
35328,ORLANDO,2017,JEEP,16,67668,4.0,BRANCO,4
17449,ORLANDO,2012,JEEP,2,152595,4.0,CINZA,4
13642,ORLANDO,2015,JEEP,2,31892,4.0,PRETO,4
21181,ORLANDO,2013,JEEP,2,143894,4.0,CINZA,4
32973,ORLANDO,2013,JEEP,2,37106,4.0,CINZA,4
27924,ORLANDO,2016,JEEP,2,114058,4.0,BRANCO,4
28423,ORLANDO,2016,JEEP,16,66603,4.0,BRANCO,4
16894,ORLANDO,2012,JEEP,2,156802,4.0,DOURADO,4
14959,ORLANDO,2012,JEEP,2,222303,4.0,PRATA,4
10032,ORLANDO,2013,JEEP,2,71340,4.0,PRETO,4
16778,ORLANDO,2015,JEEP,2,34328,4.0,CINZA,4
22357,ORLANDO,2013,JEEP,2,121042,4.0,BRANCO,4
28043,ORLANDO,2017,JEEP,16,109953,4.0,PRETO,4
23389,ORLANDO,2016,JEEP,16,128495,4.0,BRANCO,4
14113,ORLANDO,2017,JEEP,2,27992,4.0,PRATA,4
20228,ORLANDO,2016,JEEP,2,30179,4.0,BRANCO,4
20814,ORLANDO,2015,JEEP,2,198840,4.0,BRANCO,4
26096,ORLANDO,2016,JEEP,16,86965,4.0,PRETO,4
24415,ORLANDO,2013,JEEP,2,40299,4.0,PRATA,4
13962,ORLANDO,2012,JEEP,2,242409,4.0,CINZA,4
19416,ORLANDO,2012,JEEP,2,152587,4.0,CINZA,4
21768,ORLANDO,2012,JEEP,2,153561,4.0,CINZA,4
21739,ORLANDO,2014,JEEP,2,177103,4.0,BRANCO,4
13642,ORLANDO,2015,JEEP,2,35762,4.0,PRETO,4
24283,ORLANDO,2015,JEEP,2,109497,4.0,BRANCO,4
19416,ORLANDO,2012,JEEP,2,139633,4.0,PRETO,4
22357,ORLANDO,2012,JEEP,2,176379,4.0,CINZA,4
23602,ORLANDO,2016,JEEP,16,110112,4.0,BRANCO,4
27425,ORLANDO,2016,JEEP,16,77836,4.0,CINZA,4
21181,ORLANDO,2012,JEEP,2,92866,4.0,PRATA,4
20005,ORLANDO,2012,JEEP,2,122050,4.0,PRETO,4
29504,ORLANDO,2014,JEEP,2,66883,4.0,CINZA,4
30082,ORLANDO,2015,JEEP,2,55838,4.0,MARROM,4
18531,ORLANDO,2012,JEEP,2,198034,4.0,PRATA,4
14953,ORLANDO,2012,JEEP,1,155329,4.0,PRATA,4
12980,ORLANDO,2012,JEEP,2,230000,4.0,PRATA,4
21395,ORLANDO,2015,JEEP,16,138541,4.0,PRATA,4
27162,ORLANDO,2016,JEEP,16,118365,4.0,BRANCO,4
9405,ORLANDO,2012,JEEP,2,38235,4.0,PRATA,4
11604,ORLANDO,2013,JEEP,2,51245,4.0,PRETO,4
19416,ORLANDO,2012,JEEP,2,172125,4.0,CINZA,4
21395,ORLANDO,2017,JEEP,2,204067,4.0,CINZA,4
29216,ORLANDO,2014,JEEP,2,78083,4.0,BRANCO,4
21181,ORLANDO,2014,JEEP,2,180224,4.0,BRANCO,4
15125,ORLANDO,2012,JEEP,2,201892,4.0,CINZA,4
21940,ORLANDO,2012,JEEP,2,160000,4.0,CINZA,4
15423,ORLANDO,2012,JEEP,2,229056,4.0,VERMELHO,4
14834,ORLANDO,2012,JEEP,2,218525,4.0,CINZA,4
21768,ORLANDO,2012,JEEP,2,86342,4.0,CINZA,4
23304,ORLANDO,2016,JEEP,16,122198,4.0,PRETO,4
19080,ORLANDO,2014,JEEP,16,161296,4.0,BRANCO,4
15677,ORLANDO,2016,JEEP,16,30374,4.0,PRATA,4
15125,ORLANDO,2012,JEEP,2,156834,4.0,DOURADO,4
16894,ORLANDO,2012,JEEP,2,155329,4.0,PRATA,4
23828,ORLANDO,2012,JEEP,2,110776,4.0,BRANCO,4
22357,ORLANDO,2012,JEEP,2,132863,4.0,CINZA,4
26324,ORLANDO,2013,JEEP,2,132969,4.0,CINZA,4
15872,ORLANDO,2012,JEEP,16,255677,4.0,PRATA,4
13630,ORLANDO,2012,JEEP,16,69774,4.0,BRANCO,4
46251,ORLANDO,2018,JEEP,16,19000,4.0,BRANCO,4
26594,ORLANDO,2018,JEEP,2,140070,4.0,CINZA,4
14113,ORLANDO,2015,JEEP,2,34329,4.0,PRETO,4
23994,ORLANDO,2015,JEEP,16,135039,4.0,CINZA,4
13996,ORLANDO,2012,JEEP,2,229276,4.0,CINZA,4
18616,ORLANDO,2012,JEEP,1,164745,4.0,CINZA,4
22279,ORLANDO,2014,JEEP,2,98565,4.0,PRATA,4
17158,ORLANDO,2013,JEEP,2,177864,4.0,PRATA,4
34127,ORLANDO,2015,JEEP,2,61000,4.0,AZUL,4
15125,ORLANDO,2012,JEEP,2,156834,4.0,DOURADO,4
77775,OUTROS,2014,JEEP,55,433811,8.0,PRETO,10
2822,OUTROS,1995,SEDAN,2,350000,6.0,AZUL,2
6981,LACETTI,2008,SEDAN,2,103246,4.0,PRETO,4
8097,LACETTI,2009,SEDAN,16,130000,4.0,PRETO,4
8624,LACETTI,2009,SEDAN,2,19999,4.0,CINZA,4
12570,LACETTI,2010,SEDAN,18,152293,4.0,CINZA,4
5604,LACETTI,2009,SEDAN,19,44521,4.0,PRATA,4
5865,LACETTI,2009,SEDAN,2,39031,4.0,AZUL,4
6899,LACETTI,2009,SEDAN,16,50549,4.0,PRATA,4
10192,LACETTI,2010,SEDAN,18,46527,4.0,PRETO,4
4180,LACETTI,2009,SEDAN,16,159634,4.0,PRATA,4
7056,LACETTI,2009,SEDAN,16,52020,4.0,BRANCO,4
5739,LACETTI,2010,SEDAN,18,86382,4.0,PRATA,4
5018,LACETTI,2009,SEDAN,16,159634,4.0,PRATA,4
10381,LACETTI,2009,SEDAN,16,132000,4.0,CINZA,4
12256,LACETTI,2010,SEDAN,18,176682,4.0,PRETO,4
8947,LACETTI,2009,SEDAN,16,38254,4.0,CINZA,4
10669,LACETTI,2010,SEDAN,2,161629,4.0,CINZA,4
5893,LACETTI,2009,SEDAN,2,74429,4.0,BRANCO,4
4180,LACETTI,2009,SEDAN,16,159634,4.0,PRATA,4
7056,LACETTI,2009,SEDAN,16,52020,4.0,BRANCO,4
7806,LACETTI,2010,SEDAN,16,81709,4.0,BRANCO,4
7260,LACETTI,2010,SEDAN,18,52584,4.0,BRANCO,4
6523,LACETTI,2010,SEDAN,16,36125,4.0,AZUL,4
10381,LACETTI,2010,SEDAN,16,122590,4.0,BRANCO,4
11704,LACETTI,2009,SEDAN,16,119806,4.0,PRATA,4
6523,LACETTI,2010,SEDAN,16,36125,4.0,AZUL,4
12281,LACETTI,2010,SEDAN,18,128257,4.0,CINZA,4
5959,LACETTI,2009,SEDAN,2,75644,4.0,PRATA,4
11099,LACETTI,2011,SEDAN,18,142600,4.0,PRATA,4
11676,LACETTI,2010,SEDAN,18,153966,4.0,PRATA,4
7527,LACETTI,2010,SEDAN,16,69111,4.0,PRETO,4
7997,LACETTI,2010,SEDAN,2,47221,4.0,PRETO,4
7517,LACETTI,2010,SEDAN,16,181421,4.0,BRANCO,4
11992,LACETTI,2010,SEDAN,16,133608,4.0,BRANCO,4
5488,LACETTI,2009,SEDAN,16,112282,4.0,PRATA,4
9512,LACETTI,2010,SEDAN,18,118875,4.0,CINZA,4
12570,LACETTI,2010,SEDAN,18,112720,4.0,CINZA,4
4704,LACETTI,2009,SEDAN,16,112282,4.0,PRATA,4
5802,LACETTI,2009,SEDAN,16,107125,4.0,PRETO,4
8097,LACETTI,2009,SEDAN,16,164804,4.0,CINZA,4
10192,LACETTI,2010,SEDAN,18,46527,4.0,PRETO,4
9252,LACETTI,2010,SEDAN,16,130000,4.0,CINZA,4
12861,LACETTI,2009,SEDAN,16,163560,4.0,CINZA,4
11992,LACETTI,2009,SEDAN,2,155025,4.0,PRETO,4
5802,LACETTI,2009,SEDAN,16,107125,4.0,PRETO,4
6899,LACETTI,2009,SEDAN,16,50549,4.0,PRATA,4
8963,LACETTI,2010,SEDAN,16,128216,4.0,AZUL,4
10092,LACETTI,2009,SEDAN,16,96959,4.0,CINZA,4
5883,LACETTI,2009,SEDAN,16,117685,4.0,PRATA,4
12570,LACETTI,2010,SEDAN,18,135702,4.0,PRETO,4
5959,LACETTI,2009,SEDAN,2,75644,4.0,PRATA,4
7213,LACETTI,2005,SEDAN,16,200000,4.0,PRATA,2
7997,LACETTI,2010,SEDAN,2,53223,4.0,CINZA,4
11099,LACETTI,2009,SEDAN,2,158267,4.0,BRANCO,4
9800,LACETTI,2009,SEDAN,16,219236,4.0,PRETO,4
11563,LACETTI,2011,SEDAN,18,93000,4.0,CINZA,4
5488,LACETTI,2009,SEDAN,16,112282,4.0,PRATA,4
8006,LACETTI,2010,SEDAN,18,164466,4.0,CINZA,4
5184,LACETTI,2010,SEDAN,16,93914,4.0,AZUL,4
5341,LACETTI,2009,SEDAN,16,94201,4.0,PRATA,4
9832,LACETTI,2011,SEDAN,16,151842,4.0,BRANCO,4
15681,LACETTI,2009,SEDAN,2,6500,14.0,BRANCO,8
5865,LACETTI,2009,SEDAN,2,39031,4.0,AZUL,4
7997,LACETTI,2010,SEDAN,2,53223,4.0,CINZA,4
9000,LACETTI,2010,SEDAN,16,75000,4.0,AZUL,4
12281,LACETTI,2010,SEDAN,16,111897,4.0,VERMELHO,4
5959,LACETTI,2009,SEDAN,2,75644,4.0,PRATA,4
8624,LACETTI,2009,SEDAN,2,19999,4.0,CINZA,4
8006,LACETTI,2010,SEDAN,18,164466,4.0,CINZA,4
10669,LACETTI,2009,SEDAN,16,138681,4.0,PRATA,4
7997,LACETTI,2011,SEDAN,16,58284,4.0,BRANCO,4
5865,LACETTI,2009,SEDAN,2,39031,4.0,AZUL,4
6743,LACETTI,2010,SEDAN,16,75840,4.0,PRETO,4
7997,LACETTI,2010,SEDAN,2,53223,4.0,CINZA,4
6269,LACETTI,2009,SEDAN,16,60563,4.0,PRETO,4
10192,LACETTI,2010,SEDAN,18,46527,4.0,PRETO,4
8311,LACETTI,2009,SEDAN,16,52472,4.0,PRETO,4
5739,LACETTI,2010,SEDAN,18,86382,4.0,PRATA,4
5883,LACETTI,2009,SEDAN,16,117685,4.0,PRATA,4
5739,LACETTI,2010,SEDAN,18,86382,4.0,PRATA,4
5883,LACETTI,2009,SEDAN,16,117685,4.0,PRATA,4
11099,LACETTI,2009,SEDAN,2,158267,4.0,BRANCO,4
11848,LACETTI,2009,SEDAN,16,87250,4.0,CINZA,4
7213,LACETTI,2009,SEDAN,16,68111,4.0,AZUL,4
7517,LACETTI,2009,SEDAN,16,138719,4.0,PRATA,4
11704,LACETTI,2010,SEDAN,16,181976,4.0,AZUL,4
5968,LACETTI,2009,SEDAN,16,53613,4.0,PRATA,4
7056,LACETTI,2010,SEDAN,16,75840,4.0,PRETO,4
12570,LACETTI,2010,SEDAN,16,60000,4.0,CINZA,4
13093,LACETTI,2010,SEDAN,18,163862,4.0,CINZA,4
9832,LACETTI,2009,SEDAN,16,94650,4.0,PRETO,4
8355,LACETTI,2010,SEDAN,18,182198,4.0,CINZA,4
7806,LACETTI,2010,SEDAN,16,219822,4.0,BRANCO,4
5802,LACETTI,2009,SEDAN,16,84818,4.0,AZUL,4
11992,LACETTI,2010,SEDAN,18,147398,4.0,CINZA,4
8674,LACETTI,2010,SEDAN,16,140000,4.0,CINZA,4
6743,LACETTI,2009,SEDAN,2,62227,4.0,BRANCO,4
7997,LACETTI,2010,SEDAN,2,47221,4.0,PRETO,4
5893,LACETTI,2009,SEDAN,2,74429,4.0,BRANCO,4
5893,LACETTI,2009,SEDAN,2,74429,4.0,BRANCO,4
13150,LACETTI,2009,SEDAN,16,111770,4.0,CINZA,4
5959,LACETTI,2010,SEDAN,18,138749,4.0,CINZA,4
12432,LACETTI,2011,SEDAN,16,160622,4.0,BRANCO,4
8097,LACETTI,2011,SEDAN,16,239917,4.0,BRANCO,4
11964,LACETTI,2010,SEDAN,18,114588,4.0,CINZA,4
12717,LACETTI,2011,SEDAN,18,121831,4.0,CINZA,4
4679,LACETTI,2009,SEDAN,2,74540,4.0,PRATA,4
5811,LACETTI,2009,SEDAN,16,45258,4.0,PRATA,4
5968,LACETTI,2009,SEDAN,16,53613,4.0,PRATA,4
10092,LACETTI,2009,SEDAN,2,186836,4.0,CINZA,4
11704,LACETTI,2010,SEDAN,18,182737,4.0,PRETO,4
11964,LACETTI,2009,SEDAN,16,138205,4.0,BRANCO,4
6523,LACETTI,2010,SEDAN,16,36125,4.0,AZUL,4
8386,LACETTI,2010,SEDAN,16,142460,4.0,CINZA,4
12861,LACETTI,2009,SEDAN,16,127938,4.0,PRETO,4
6743,LACETTI,2010,SEDAN,18,71479,4.0,CINZA,4
8386,LACETTI,2010,SEDAN,2,164372,4.0,CINZA,4
8963,LACETTI,2010,SEDAN,16,153915,4.0,CINZA,4
7260,LACETTI,2010,SEDAN,18,52584,4.0,BRANCO,4
8643,LACETTI,2009,SEDAN,16,83000,4.0,PRATA,4
6899,LACETTI,2009,SEDAN,16,50549,4.0,PRATA,4
8963,LACETTI,2010,SEDAN,16,130000,4.0,PRETO,4
5645,LACETTI,2009,SEDAN,16,84818,4.0,AZUL,4
6743,LACETTI,2010,SEDAN,18,71479,4.0,CINZA,4
32929,OUTROS,2013,COUPE,20,160000,4.0,PRETO,12
18817,PATROL,1990,JEEP,28,333333,4.0,PRETO,0
42337,PATROL,2010,JEEP,30,167855,6.0,AZUL,6
6272,PATROL,1992,JEEP,42,1000,6.0,PRATA,0
26657,PATROL,2000,JEEP,30,320000,4.0,AZUL,6
15053,E 320,2004,SEDAN,32,214000,6.0,CINZA,8
12544,E 320,2004,SEDAN,32,205500,6.0,PRATA,8
7840,E 320,1997,SEDAN,32,111111,6.0,PRETO,6
9408,E 320,1998,SEDAN,32,230000,6.0,PRETO,6
7840,E 320,1997,SEDAN,32,170000,6.0,VERDE,4
7840,E 320,2002,SEDAN,32,12000,6.0,PRETO,8
6586,E 320,1998,SEDAN,32,0,6.0,BRANCO,6
7840,E 320,2000,SEDAN,32,111111,6.0,PRETO,6
8154,E 320,1998,SEDAN,32,220000,6.0,PRETO,6
16308,E 320,2004,SEDAN,32,130000,6.0,PRATA,8
11000,E 320,1999,SEDAN,35,0,6.0,PRETO,2
9408,E 320,2000,SEDAN,32,192000,6.0,PRATA,6
9722,E 320,2000,SEDAN,32,164400,6.0,PRETO,8
16935,E 320,2003,SEDAN,32,210000,6.0,BRANCO,12
10349,E 320,2001,SEDAN,32,195330,6.0,PRATA,6
11133,E 320,2001,SEDAN,32,214500,6.0,AZUL,6
18817,E 320,2007,SEDAN,3,385000,4.0,PRATA,6
15681,E 320,2004,SEDAN,32,290000,6.0,AZUL CLARO,10
13172,E 320,2003,SEDAN,32,220000,6.0,BRANCO,8
7213,E 320,1998,SEDAN,32,253000,6.0,PRATA,6
8467,E 320,1996,SEDAN,32,224643,6.0,PRATA,6
10663,E 320,2002,SEDAN,32,139000,6.0,PRATA,8
17249,E 320,2002,SEDAN,32,230000,6.0,PRETO,10
7200,E 320,2000,SEDAN,32,25000,6.0,AZUL,5
10976,E 320,2000,SEDAN,32,0,6.0,PRATA,6
3800,E 320,2000,SEDAN,32,1000,6.0,PRATA,6
17562,E 320,2002,SEDAN,26,160000,6.0,BRANCO,8
6000,E 320,1997,SEDAN,32,258000,6.0,ROXO,6
10349,E 320,2001,SEDAN,32,0,6.0,CINZA,8
16308,E 320,2003,SEDAN,32,160986,6.0,PRETO,12
7213,E 320,1997,SEDAN,32,180000,6.0,AZUL,8
8781,E 320,1999,SEDAN,6,230000,6.0,AZUL,8
8000,E 320,1997,SEDAN,32,280000,6.0,AZUL,4
11917,E 320,2000,SEDAN,32,1111,6.0,AZUL,10
19757,E 320,2007,SEDAN,3,158000,6.0,PRATA,0
9722,E 320,2001,SEDAN,32,218000,6.0,PRETO,8
15681,E 320,2003,SEDAN,32,300000,6.0,PRATA,8
19757,E 320,2003,SEDAN,32,261086,6.0,PRETO,12
8154,E 320,1998,SEDAN,32,290000,6.0,PRETO,10
15053,E 320,2003,SEDAN,32,153000,6.0,PRATA,10
16308,E 320,2002,SEDAN,32,189000,6.0,PRETO,6
20385,E 320,2003,SEDAN,32,136000,6.0,PRATA,10
9408,E 320,2001,SEDAN,32,2000,6.0,PRETO,8
11917,E 320,2003,SEDAN,32,0,6.0,PRATA,8
9500,E 320,2000,SEDAN,32,0,6.0,PRETO,0
16308,E 320,2003,SEDAN,32,228000,6.0,PRETO,10
17562,E 320,2007,SEDAN,3,376000,6.0,BRANCO,0
15681,E 320,2003,SEDAN,32,222000,6.0,PRETO,14
13485,E 320,2004,SEDAN,32,231200,6.0,DOURADO,10
7840,E 320,2002,SEDAN,32,0,8.0,AZUL,6
6272,E 320,1999,SEDAN,32,205000,6.0,PRATA,6
16308,E 320,2004,SEDAN,32,210915,6.0,PRATA,12
12231,E 320,2004,SEDAN,32,123000,6.0,AZUL,10
12500,E 320,1999,SEDAN,32,0,6.0,PRATA,0
24000,E 320,2003,SEDAN,32,19000,6.0,PRETO,12
12544,E 320,2001,SEDAN,32,233000,6.0,PRATA,6
15458,GENESIS,2009,COUPE,2,123346,4.0,PRETO,4
15624,GENESIS,2011,COUPE,2,107005,4.0,CINZA,4
15241,GENESIS,2011,COUPE,2,117492,4.0,CINZA,4
19369,GENESIS,2011,COUPE,2,153651,4.0,VERMELHO,4
16621,GENESIS,2010,COUPE,38,151977,4.0,AZUL,4
16123,GENESIS,2010,COUPE,2,123187,4.0,PRETO,4
19610,GENESIS,2010,COUPE,2,104022,4.0,BRANCO,4
18124,GENESIS,2011,COUPE,2,160000,4.0,PRETO,4
17355,GENESIS,2011,COUPE,2,112387,4.0,CINZA,4
16327,GENESIS,2010,COUPE,2,95510,4.0,PRATA,4
47408,GENESIS,2013,COUPE,38,116482,4.0,PRETO,4
59831,GENESIS,2013,COUPE,2,53885,4.0,PRETO,4
46207,GENESIS,2015,SEDAN,38,121758,4.0,BRANCO,4
18124,GENESIS,2011,COUPE,2,160000,4.0,PRETO,4
16091,GENESIS,2010,COUPE,2,100000,4.0,CINZA,4
15292,GENESIS,2010,COUPE,2,146691,4.0,PRETO,4
12231,GENESIS,2009,SEDAN,33,159747,4.0,PRETO,4
10349,GENESIS,2008,SEDAN,38,136192,4.0,PRETO,4
13463,GENESIS,2009,COUPE,38,187143,4.0,BRANCO,4
15285,GENESIS,2010,COUPE,2,115363,4.0,VERMELHO,4
19369,GENESIS,2011,COUPE,2,153651,4.0,VERMELHO,4
15245,GENESIS,2011,COUPE,2,117492,4.0,CINZA,4
31797,GENESIS,2014,COUPE,2,148915,4.0,CINZA,4
17249,GENESIS,2012,SEDAN,38,94055,4.0,PRATA,4
38737,GENESIS,2015,COUPE,2,93000,4.0,BRANCO,4
15991,GENESIS,2011,COUPE,2,112387,4.0,CINZA,4
29777,GENESIS,2015,COUPE,2,61298,4.0,CINZA,4
