Preco_Seguro,Fabricante,Modelo,Ano,Categoria,Interior_Couro,Tipo_Combustivel,Volume_Motor,Quilometragem,Cilindros,Tipo_Cambio,Tracao_Rodas,Portas,Rodas,Cor,Airbag
6272,OPEL,COMBO,2000,GOODS WAGON,SIM,DIESEL,17,250000,4.0,MANUAL,FRENTE,04,ESQUERDA,PRETO,2
51815,SSANGYONG,REXTON,2015,JEEP,SIM,DIESEL,2,52800,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRATA,4
13600,CHEVROLET,CRUZE,2014,SEDAN,SIM,GASOLINA,14,71600,4.0,TIPTRONIC,FRENTE,04,ESQUERDA,PRETO,6
12300,MINI,COOPER,2011,SEDAN,SIM,GASOLINA,16,0,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRETO,12
39226,HYUNDAI,SANTA FE,2015,JEEP,SIM,DIESEL,2,118926,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,4
18826,HYUNDAI,ELANTRA,2011,SEDAN,SIM,GASOLINA,16,87210,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRATA,4
26343,TOYOTA,CAMRY,2013,SEDAN,SIM,GASOLINA,25,152000,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRETO,12
13476,HYUNDAI,ELANTRA,2010,SEDAN,SIM,GASOLINA,16,132967,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,CINZA,4
23521,VOLKSWAGEN,JETTA,2015,SEDAN,SIM,GASOLINA,18,76800,4.0,TIPTRONIC,FRENTE,04,ESQUERDA,CINZA,12
69810,HYUNDAI,SANTA FE,2019,JEEP,SIM,DIESEL,2,2730,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,CINZA,4
16913,HYUNDAI,SANTA FE,2012,JEEP,SIM,DIESEL,22,70304,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRATA,4
1176,LEXUS,RX 450,2010,JEEP,SIM,HIBRIDO,35,0,6.0,AUTOMATICO,4x4,04,ESQUERDA,PRATA,12
13485,TOYOTA,AQUA,2012,SEDAN,NÃO,HIBRIDO,15,151000,4.0,AUTOMATICO,FRENTE,04,DIREITA,BRANCO,4
9418,HYUNDAI,SONATA,2015,SEDAN,SIM,LPG,2,42875,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,4
13642,CHEVROLET,SPARK,2017,SEDAN,SIM,GASOLINA,1,32637,3.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,4
10976,TOYOTA,BELTA,2007,SEDAN,NÃO,GASOLINA,13,145000,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRATA,2
8781,TOYOTA,AQUA,2012,HATCHBACK,NÃO,HIBRIDO,15,105000,4.0,AUTOMATICO,FRENTE,04,DIREITA,PRATA,2
19287,FORD,ESCAPE SE,2015,JEEP,NÃO,GASOLINA,20,106961,4.0,AUTOMATICO,4x4,04,ESQUERDA,AZUL,8
6899,MERCEDES-BENZ,CLK 200 200,1999,SEDAN,SIM,GASOLINA,2,14566,8.0,AUTOMATICO,TRASEIRA,02,ESQUERDA,AZUL,12
4704,OPEL,VECTRA,1997,SEDAN,NÃO,CNG,18,585000,4.0,MANUAL,FRENTE,04,ESQUERDA,PRATA,2
19444,MERCEDES-BENZ,SPRINTER,2001,MICROBUS,NÃO,DIESEL,22,269962,4.0,MANUAL,TRASEIRA,02,ESQUERDA,BRANCO,4
24148,TOYOTA,PRIUS,2015,HATCHBACK,NÃO,HIBRIDO,15,160000,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,10
18346,HYUNDAI,ELANTRA,2015,SEDAN,SIM,LPG,16,31891,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,CINZA,4
6586,HONDA,FIT,2011,HATCHBACK,NÃO,GASOLINA,13,118000,4.0,VARIADO,FRENTE,04,DIREITA,PRETO,2
17249,KIA,RIO,2017,SEDAN,NÃO,GASOLINA,16,40000,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,2
23521,MERCEDES-BENZ,C 250,2014,SEDAN,SIM,GASOLINA,18,64270,4.0,AUTOMATICO,TRASEIRA,04,ESQUERDA,CINZA,0
12544,SUBARU,FORESTER,2009,JEEP,NÃO,GASOLINA,25,115000,6.0,AUTOMATICO,4x4,04,ESQUERDA,PRETO,12
3450,TOYOTA,CAMRY,2019,SEDAN,SIM,HIBRIDO,25,9626,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRETO,12
6272,BMW,528,1999,SEDAN,NÃO,GASOLINA,28,26000,6.0,MANUAL,TRASEIRA,04,ESQUERDA,PRETO,6
12541,FIAT,500 SPORT,2012,COUPE,SIM,GASOLINA,14,81000,4.0,MANUAL,FRENTE,02,ESQUERDA,VERMELHO,8
21639,PORSCHE,CAYENNE,2010,JEEP,SIM,GASOLINA,48,134864,8.0,AUTOMATICO,4x4,04,ESQUERDA,BRANCO,12
38229,HYUNDAI,SANTA FE,2015,JEEP,SIM,DIESEL,22,172803,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,4
1019,TOYOTA,CAMRY,2011,SEDAN,SIM,GASOLINA,25,174790,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRETO,12
73071,LEXUS,GX 460,2015,JEEP,SIM,GASOLINA,46,188078,8.0,AUTOMATICO,4x4,04,ESQUERDA,PRETO,0
14113,TOYOTA,PRIUS,2010,HATCHBACK,NÃO,HIBRIDO,18,95863,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,8
13877,CHEVROLET,CRUZE,2014,SEDAN,SIM,DIESEL,2,292097,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,4
19444,KIA,OPTIMA,2011,SEDAN,SIM,GASOLINA,24,83000,4.0,TIPTRONIC,FRENTE,04,ESQUERDA,VERMELHO ESCURO,12
3136,TOYOTA,CAMRY,2012,SEDAN,SIM,HIBRIDO,25,159379,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,12
10036,HONDA,INSIGHT,2012,HATCHBACK,NÃO,HIBRIDO,13,119000,4.0,TIPTRONIC,FRENTE,04,ESQUERDA,CINZA,8
20385,FORD,TRANSIT TOURNEO,2012,MICROBUS,NÃO,DIESEL,22,125000,4.0,MANUAL,FRENTE,04,ESQUERDA,BRANCO,1
1333,TOYOTA,COROLLA,2010,SEDAN,SIM,GASOLINA,18,116992,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRATA,12
11917,MERCEDES-BENZ,ML 320,2003,JEEP,SIM,GASOLINA,32,227200,6.0,TIPTRONIC,4x4,04,ESQUERDA,PRETO,5
12231,TOYOTA,CAMRY,2011,SEDAN,NÃO,GASOLINA,25,150000,4.0,TIPTRONIC,FRENTE,04,ESQUERDA,AZUL,12
40026,HYUNDAI,SANTA FE,2016,JEEP,SIM,DIESEL,2,116365,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRETO,4
15367,CHEVROLET,TRAX,2018,JEEP,SIM,GASOLINA,14,1405,4.0,AUTOMATICO,4x4,04,ESQUERDA,PRETO,8
12544,TOYOTA,IPSUM,2004,MINIVAN,NÃO,GASOLINA,24,133000,4.0,AUTOMATICO,FRENTE,04,DIREITA,BRANCO,5
18503,TOYOTA,PRIUS,2014,HATCHBACK,NÃO,HIBRIDO,18,112000,7.0,AUTOMATICO,TRASEIRA,04,ESQUERDA,VERDE,11
1019,LEXUS,RX 450,2013,JEEP,SIM,HIBRIDO,35,138038,6.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,12
10976,TOYOTA,PRIUS,2008,HATCHBACK,NÃO,HIBRIDO,11,220800,2.0,VARIADO,FRENTE,04,ESQUERDA,AZUL,4
114154,BMW,530,2017,SEDAN,SIM,GASOLINA,20,42000,12.0,TIPTRONIC,TRASEIRA,04,ESQUERDA,BRANCO,12
25089,HYUNDAI,AZERA,2014,SEDAN,SIM,GASOLINA,33,50000,4.0,AUTOMATICO,4x4,04,ESQUERDA,PRETO,6
25089,MERCEDES-BENZ,GL 450,2012,JEEP,SIM,GASOLINA,45,9600,8.0,TIPTRONIC,4x4,04,ESQUERDA,CINZA,12
22580,TOYOTA,CAMRY,2013,SEDAN,SIM,HIBRIDO,25,126018,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRETO,12
14269,FORD,C-MAX SE,2012,HATCHBACK,NÃO,HIBRIDO,2,10084,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,VERDE,8
31581,HYUNDAI,H1,2014,MINIVAN,SIM,DIESEL,25,175342,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,CINZA,4
42337,JEEP,COMPASS,2018,JEEP,SIM,GASOLINA,24,16500,4.0,AUTOMATICO,4x4,04,ESQUERDA,PRETO,12
24775,TOYOTA,CAMRY HYBRID,2013,SEDAN,NÃO,HIBRIDO,25,119000,4.0,TIPTRONIC,FRENTE,04,ESQUERDA,AZUL,12
31988,MERCEDES-BENZ,E 200,2012,SEDAN,SIM,GASOLINA,2,120000,4.0,TIPTRONIC,TRASEIRA,04,ESQUERDA,AZUL,12
13799,BMW,328,2012,SEDAN,SIM,GASOLINA,2,126000,4.0,TIPTRONIC,TRASEIRA,04,ESQUERDA,AZUL CLARO,12
51526,HONDA,CIVIC,2016,SEDAN,SIM,GASOLINA,2,57000,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,4
32929,CHEVROLET,EQUINOX,2016,JEEP,NÃO,GASOLINA,24,57600,4.0,TIPTRONIC,FRENTE,04,ESQUERDA,VERMELHO,12
8781,HONDA,CIVIC,2010,SEDAN,SIM,HIBRIDO,13,169000,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,6
15681,LEXUS,GX 460,2010,JEEP,SIM,GASOLINA,46,275240,8.0,AUTOMATICO,4x4,04,ESQUERDA,PRATA,0
35800,AUDI,Q5,2012,JEEP,SIM,GASOLINA,32,98000,1.0,TIPTRONIC,4x4,04,ESQUERDA,PRETO,12
8467,HYUNDAI,SONATA,2014,SEDAN,SIM,LPG,2,464656,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,LARANJA,4
37476,HYUNDAI,SANTA FE,2016,JEEP,SIM,DIESEL,2,24526,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,4
25500,MERCEDES-BENZ,SPRINTER,2011,MICROBUS,NÃO,DIESEL,25,1000,4.0,MANUAL,TRASEIRA,04,ESQUERDA,BRANCO,2
14113,FIAT,500,2015,HATCHBACK,SIM,GASOLINA,14,84000,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,0
10976,BMW,525,2003,SEDAN,SIM,GASOLINA,25,0,6.0,TIPTRONIC,TRASEIRA,04,DIREITA,PRETO,6
23521,TOYOTA,ESTIMA,2009,MINIVAN,NÃO,HIBRIDO,24,155000,4.0,AUTOMATICO,4x4,04,DIREITA,PRATA,0
56848,HYUNDAI,SANTA FE,2015,JEEP,SIM,DIESEL,2,83535,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,AZUL,4
11290,TOYOTA,PRIUS,2008,SEDAN,NÃO,HIBRIDO,15,170000,4.0,VARIADO,FRENTE,04,ESQUERDA,PRETO,8
39201,BMW,535,2012,SEDAN,SIM,GASOLINA,30,141000,6.0,AUTOMATICO,TRASEIRA,04,ESQUERDA,AZUL,12
9095,TOYOTA,PRIUS,2008,HATCHBACK,NÃO,HIBRIDO,15,102000,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRATA,2
3450,TOYOTA,PRIUS,2013,HATCHBACK,SIM,HIBRIDO,18,74838,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,12
10036,HYUNDAI,SONATA,2014,SEDAN,SIM,LPG,2,347600,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRATA,4
13642,MERCEDES-BENZ,E 350,2011,SEDAN,SIM,DIESEL,35,64496,6.0,AUTOMATICO,4x4,04,ESQUERDA,AZUL,12
7527,MAZDA,DEMIO SPORT,2004,HATCHBACK,NÃO,GASOLINA,15,164004,4.0,MANUAL,FRENTE,04,DIREITA,AZUL,6
9408,MERCEDES-BENZ,E 230,1996,LIMOUSINE,NÃO,CNG,23,310000,4.0,MANUAL,TRASEIRA,04,ESQUERDA,PRATA,2
20005,SSANGYONG,ACTYON,2010,JEEP,SIM,DIESEL,2,180204,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRETO,4
1019,HYUNDAI,ELANTRA,2017,SEDAN,SIM,GASOLINA,16,25635,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRETO,12
24462,LEXUS,IS 250 TURBO,2017,SEDAN,SIM,GASOLINA,2,36000,4.0,TIPTRONIC,TRASEIRA,04,ESQUERDA,BRANCO,0
36366,HYUNDAI,TUCSON,2017,JEEP,SIM,DIESEL,2,148510,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,4
8467,HYUNDAI,SONATA,2014,SEDAN,SIM,LPG,2,313922,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,AMARELO,4
17876,MERCEDES-BENZ,C 250,2010,SEDAN,SIM,GASOLINA,25,219000,6.0,TIPTRONIC,TRASEIRA,04,ESQUERDA,BRANCO,8
2430,MERCEDES-BENZ,E 350,2008,SEDAN,SIM,DIESEL,3,175614,6.0,AUTOMATICO,TRASEIRA,04,ESQUERDA,PRETO,12
7683,NISSAN,TIIDA,2006,HATCHBACK,SIM,GASOLINA,15,134000,4.0,AUTOMATICO,FRENTE,04,DIREITA,PRATA,4
5018,MERCEDES-BENZ,E 350,2009,SEDAN,SIM,DIESEL,35,109139,6.0,AUTOMATICO,TRASEIRA,04,ESQUERDA,PRETO,12
17249,TOYOTA,PRIUS,2010,HATCHBACK,NÃO,HIBRIDO,18,131200,4.0,VARIADO,FRENTE,04,ESQUERDA,PRETO,0
22000,TOYOTA,CAMRY,2014,SEDAN,NÃO,GASOLINA,25,107000,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,CINZA,12
7840,TOYOTA,IST,2004,SEDAN,NÃO,GASOLINA,13,11700,4.0,AUTOMATICO,FRENTE,04,DIREITA,PRATA,2
9700,KIA,OPTIMA,2013,SEDAN,SIM,GASOLINA,2,52192,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,CINZA,4
15994,HYUNDAI,ELANTRA,2014,SEDAN,NÃO,GASOLINA,18,78000,4.0,TIPTRONIC,FRENTE,04,ESQUERDA,CINZA,8
20385,CHEVROLET,VOLT,2012,HATCHBACK,NÃO,HIBRIDO,14,165900,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,AZUL,12
5500,HONDA,FIT,2011,HATCHBACK,NÃO,GASOLINA,13,50000,4.0,AUTOMATICO,FRENTE,04,DIREITA,PRATA,4
10406,HYUNDAI,ELANTRA,2007,SEDAN,SIM,GASOLINA,16,51385,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,CINZA,4
20385,MITSUBISHI,OUTLANDER,2008,JEEP,NÃO,GASOLINA,3,0,6.0,TIPTRONIC,4x4,04,ESQUERDA,PRATA,4
13013,TOYOTA,AQUA,2012,HATCHBACK,NÃO,HIBRIDO,15,147000,4.0,AUTOMATICO,FRENTE,04,DIREITA,BRANCO,4
17813,HYUNDAI,SANTA FE,2010,JEEP,SIM,DIESEL,2,41124,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,4
9543,CHEVROLET,AVEO,2011,SEDAN,SIM,GASOLINA,16,193425,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,4
42337,HYUNDAI,SANTA FE,2017,JEEP,SIM,DIESEL,2,27453,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,4
18973,CHEVROLET,AVEO,2013,HATCHBACK,SIM,GASOLINA,16,71309,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRETO,4
5018,TOYOTA,CAMRY,2013,SEDAN,SIM,HIBRIDO,25,190549,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRETO,12
5500,MERCEDES-BENZ,VITO,2001,MINIVAN,NÃO,DIESEL,22,318000,2.0,MANUAL,TRASEIRA,02,ESQUERDA,BRANCO,6
5018,TOYOTA,CAMRY,2013,SEDAN,SIM,HIBRIDO,25,225510,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,12
25299,SSANGYONG,REXTON,2011,JEEP,SIM,DIESEL,2,326612,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,4
16323,HYUNDAI,GENESIS,2010,COUPE,SIM,GASOLINA,2,95510,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRATA,4
8006,DAEWOO,LACETTI,2010,SEDAN,SIM,GASOLINA,18,164466,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,CINZA,4
5331,CHEVROLET,CAPTIVA,2007,JEEP,SIM,DIESEL,2,51258,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRETO,4
5184,DAEWOO,LACETTI,2010,SEDAN,SIM,GASOLINA,16,93914,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,AZUL,4
18189,CHEVROLET,CRUZE,2017,SEDAN,NÃO,GASOLINA,14,26000,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRATA,8
4547,VOLKSWAGEN,SCIROCCO,2015,SEDAN,SIM,GASOLINA,02,111965,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRETO,12
28539,CHEVROLET,SILVERADO,2018,JEEP,SIM,GASOLINA,53,28890,8.0,AUTOMATICO,FRENTE,04,ESQUERDA,VERMELHO,12
6899,CHEVROLET,CRUZE,2009,SEDAN,SIM,GASOLINA,16,145060,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRATA,4
6272,MAZDA,DEMIO,2004,SEDAN,NÃO,GASOLINA,13,230000,4.0,VARIADO,FRENTE,04,DIREITA,PRATA,7
26343,SUBARU,FORESTER,2014,JEEP,SIM,GASOLINA,25,95000,4.0,AUTOMATICO,4x4,04,ESQUERDA,BRANCO,12
8154,MERCEDES-BENZ,VITO,2003,GOODS WAGON,NÃO,DIESEL,22,395000,4.0,MANUAL,FRENTE,04,ESQUERDA,BRANCO,2
6899,HONDA,CR-V,1998,JEEP,NÃO,GASOLINA,2,282099,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRETO,0
16621,TOYOTA,PRIUS C,2013,SEDAN,NÃO,HIBRIDO,15,105000,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,AZUL,0
17562,VOLKSWAGEN,JETTA,2015,SEDAN,SIM,GASOLINA,18,74000,4.0,TIPTRONIC,FRENTE,04,ESQUERDA,VERMELHO,6
8985,TOYOTA,AQUA,2015,HATCHBACK,SIM,HIBRIDO,15,154540,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRATA,4
54568,LEXUS,GX 470,2013,JEEP,SIM,GASOLINA,46,202651,8.0,AUTOMATICO,4x4,04,ESQUERDA,PRETO,0
7213,TOYOTA,PRIUS,2005,SEDAN,NÃO,GASOLINA,15,126000,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRATA,4
12121,TOYOTA,AQUA,2013,HATCHBACK,SIM,HIBRIDO,15,105900,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,4
22894,TOYOTA,CAMRY,2010,SEDAN,SIM,HIBRIDO,24,158400,8.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRATA,0
10976,OPEL,ASTRA,2005,GOODS WAGON,NÃO,GASOLINA,18,1111,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRETO,8
39201,HONDA,CR-V,2015,JEEP,SIM,GASOLINA,24,50800,4.0,AUTOMATICO,4x4,04,ESQUERDA,CINZA,12
2509,CADILLAC,SRX,2010,SEDAN,SIM,GASOLINA,3,216155,6.0,AUTOMATICO,FRENTE,04,ESQUERDA,ROSA,12
18817,TOYOTA,PRIUS,2013,HATCHBACK,NÃO,HIBRIDO,18,125000,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,8
18826,HYUNDAI,ELANTRA,2011,SEDAN,SIM,GASOLINA,16,173678,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,4
6272,MERCEDES-BENZ,280,1997,SEDAN,NÃO,CNG,28,30000,6.0,AUTOMATICO,TRASEIRA,04,ESQUERDA,AZUL,4
21103,HYUNDAI,H1,2011,UNIVERSAL,SIM,DIESEL,25,232078,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRATA,4
9565,TOYOTA,HIGHLANDER,2012,JEEP,SIM,GASOLINA,35,285186,6.0,AUTOMATICO,FRENTE,04,ESQUERDA,CINZA,12
14583,FORD,F150,2017,PICKUP,SIM,GASOLINA,27,118462,6.0,AUTOMATICO,TRASEIRA,04,ESQUERDA,PRETO,12
32615,TOYOTA,CAMRY,2015,SEDAN,SIM,GASOLINA,25,60000,4.0,TIPTRONIC,FRENTE,04,ESQUERDA,PRETO,12
7370,NISSAN,NOTE,2005,HATCHBACK,NÃO,GASOLINA,15,151000,4.0,VARIADO,FRENTE,04,DIREITA,PRETO,4
18092,SSANGYONG,KORANDO,2011,JEEP,SIM,DIESEL,2,139924,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,4
15367,HYUNDAI,SONATA,2015,SEDAN,SIM,LPG,2,339603,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRATA,4
25889,SSANGYONG,REXTON,2010,JEEP,SIM,DIESEL,27,93376,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRETO,4
16327,HYUNDAI,GENESIS,2010,COUPE,SIM,GASOLINA,2,95510,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRATA,4
11604,TOYOTA,VITZ,2012,SEDAN,NÃO,GASOLINA,1,110000,3.0,AUTOMATICO,FRENTE,04,DIREITA,BRANCO,6
2979,KIA,SORENTO,2011,JEEP,SIM,GASOLINA,35,309570,6.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRATA,12
5341,CHEVROLET,LACETTI,2009,SEDAN,SIM,GASOLINA,16,94201,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRATA,4
2000,HONDA,CIVIC,1995,SEDAN,NÃO,GASOLINA,14,210000,4.0,MANUAL,FRENTE,04,ESQUERDA,VERDE,2
8467,NISSAN,FRONTIER,2014,SEDAN,SIM,GASOLINA,25,86203,4.0,AUTOMATICO,TRASEIRA,04,ESQUERDA,CINZA,12
37633,HYUNDAI,SANTA FE,2016,JEEP,SIM,DIESEL,2,194067,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRETO,4
49459,HYUNDAI,SONATA,2016,SEDAN,SIM,GASOLINA,2,49829,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,4
26657,TOYOTA,CAMRY,2013,SEDAN,NÃO,HIBRIDO,25,152000,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,10
37633,MAZDA,CX-3,2015,HATCHBACK,NÃO,GASOLINA,2,20000,4.0,TIPTRONIC,FRENTE,04,ESQUERDA,PRETO,12
14740,CHEVROLET,CRUZE,2015,SEDAN,SIM,GASOLINA,14,73000,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,12
20385,MERCEDES-BENZ,SPRINTER,2005,MICROBUS,NÃO,DIESEL,22,1000,4.0,MANUAL,TRASEIRA,02,DIREITA,BRANCO,2
10663,BMW,525 ///M,2001,SEDAN,NÃO,GASOLINA,25,76550,6.0,TIPTRONIC,TRASEIRA,04,DIREITA,CINZA,6
8781,TOYOTA,IST,2002,HATCHBACK,NÃO,GASOLINA,15,117000,4.0,AUTOMATICO,4x4,04,DIREITA,VERMELHO,4
6272,VOLKSWAGEN,GOLF,2002,HATCHBACK,SIM,GASOLINA,18,200000,4.0,MANUAL,FRENTE,02,ESQUERDA,PRETO,6
17562,LEXUS,GX 470,2014,JEEP,SIM,GASOLINA,46,146218,8.0,AUTOMATICO,4x4,04,ESQUERDA,PRETO,0
15053,TOYOTA,AQUA,2013,HATCHBACK,SIM,HIBRIDO,15,143000,4.0,AUTOMATICO,FRENTE,04,DIREITA,AZUL,6
1490,HONDA,CR-V,2011,JEEP,SIM,GASOLINA,24,272542,4.0,AUTOMATICO,4x4,04,ESQUERDA,CINZA,12
25089,TOYOTA,CAMRY XLE,2014,SEDAN,NÃO,GASOLINA,25,75000,4.0,TIPTRONIC,FRENTE,04,ESQUERDA,PRETO,12
24462,CHEVROLET,VOLT FULL PACKET,2012,SEDAN,SIM,HIBRIDO,14,113600,4.0,VARIADO,FRENTE,04,ESQUERDA,PRETO,12
34184,TOYOTA,HIGHLANDER,2008,JEEP,SIM,HIBRIDO,33,157000,6.0,AUTOMATICO,4x4,04,ESQUERDA,CINZA,8
12858,MERCEDES-BENZ,GLA 250,2015,JEEP,SIM,GASOLINA,2,159928,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRETO,0
35046,SSANGYONG,REXTON,2013,JEEP,SIM,DIESEL,2,149792,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRATA,4
44862,HONDA,CIVIC,2016,SEDAN,SIM,GASOLINA,2,36808,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRETO,4
5802,MERCEDES-BENZ,E 350,2013,SEDAN,SIM,DIESEL,35,107800,6.0,AUTOMATICO,TRASEIRA,04,ESQUERDA,CINZA,12
33230,HYUNDAI,TUCSON,2014,JEEP,SIM,DIESEL,2,137469,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRETO,4
3450,MERCEDES-BENZ,C 180,1995,SEDAN,NÃO,GASOLINA,18,20000,4.0,MANUAL,TRASEIRA,04,ESQUERDA,AZUL,2
32979,HYUNDAI,H1,2014,MINIVAN,SIM,DIESEL,25,122614,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,CINZA,4
13500,HONDA,FRED HIBRIDI,2012,MINIVAN,NÃO,HIBRIDO,15,195000,4.0,VARIADO,FRENTE,04,DIREITA,PRETO,6
21040,TOYOTA,AQUA,2015,HATCHBACK,SIM,GASOLINA,15,67986,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,4
28423,HYUNDAI,H1,2014,MINIVAN,SIM,DIESEL,25,190000,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,4
79782,FORD,F150,2012,SEDAN,SIM,GASOLINA,35,142930,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,CINZA,4
15053,TOYOTA,CAMRY,2014,SEDAN,SIM,GASOLINA,25,107000,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,PRETO,12
3500,MERCEDES-BENZ,E 240,2002,UNIVERSAL,NÃO,GASOLINA,24,20000,6.0,AUTOMATICO,TRASEIRA,04,ESQUERDA,VERDE,10
15681,CHEVROLET,CRUZE,2015,SEDAN,NÃO,GASOLINA,14,75000,4.0,TIPTRONIC,FRENTE,04,ESQUERDA,BRANCO,10
4077,OPEL,ASTRA,1997,SEDAN,NÃO,GASOLINA,16,180000,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,CINZA,2
17876,MERCEDES-BENZ,SPRINTER,2005,MICROBUS,NÃO,DIESEL,22,267000,4.0,MANUAL,TRASEIRA,04,ESQUERDA,DOURADO,4
14426,CHEVROLET,CRUZE,2014,SEDAN,NÃO,GASOLINA,18,68000,4.0,MANUAL,FRENTE,04,ESQUERDA,PRETO,6
21639,SUBARU,FORESTER 4X4,2013,JEEP,NÃO,GASOLINA,25,75000,4.0,AUTOMATICO,4x4,04,ESQUERDA,CINZA,6
17249,TOYOTA,PRIUS C,2012,HATCHBACK,NÃO,HIBRIDO,14,100000,4.0,AUTOMATICO,FRENTE,04,ESQUERDA,BRANCO,6
